sample_ID1	sample_ID2	Total_cM	Segment_Count
NA18859	NA18912	4.935	2
NA18859	NA18924	4.026	1
NA18859	NA19092	3.159	1
NA18859	NA19097	4.026	1
NA18859	NA19100	10.421	3
NA18859	NA19117	7.494	2
NA18859	NA19131	2.158	1
NA18859	NA19143	3.54	1
NA18859	NA19148	13.227	3
NA18859	NA19174	6.997	2
NA18859	NA19186	3.538	1
NA18859	NA19206	4.026	1
NA18859	NA19213	2.19	1
NA18859	NA19237	4.026	1
NA18859	NA19256	6.153	2
NA18860	NA18486	2.717	1
NA18860	NA18487	6.721	2
NA18860	NA18498	2.54	1
NA18860	NA18501	2.309	1
NA18860	NA18506	4.025	1
NA18860	NA18507	2.971	1
NA18860	NA18517	7.733	1
NA18860	NA18520	10.178	2
NA18860	NA18854	5.809	1
NA18860	NA18859	474.468	144
NA18860	NA18862	4.468	1
NA18860	NA18865	6.273	2
NA18860	NA18881	4.418	1
NA18860	NA18906	5.311	2
NA18860	NA18909	2.538	1
NA18860	NA18912	6.783	2
NA18860	NA18913	5.694	1
NA18860	NA18916	7.935	2
NA18860	NA18917	2.049	1
NA18860	NA18923	3.458	1
NA18860	NA18925	3.458	1
NA18860	NA18930	2.049	1
NA18860	NA19092	3.156	1
NA18860	NA19093	8.119	3
NA18860	NA19096	4.026	1
NA18860	NA19097	4.026	1
NA18860	NA19098	3.344	1
NA18860	NA19100	5.586	2
NA18860	NA19101	4.831	2
NA18860	NA19109	8.46	2
NA18860	NA19113	3.445	1
NA18860	NA19117	3.471	1
NA18860	NA19118	5.38	1
NA18860	NA19123	7.733	1
NA18860	NA19131	6.719	2
NA18860	NA19132	2.158	1
NA18860	NA19137	4.027	1
NA18860	NA19144	7.493	2
NA18860	NA19147	8.071	2
NA18860	NA19148	10.497	2
NA18860	NA19151	5.38	1
NA18860	NA19159	4.57	1
NA18860	NA19173	2.545	1
NA18860	NA19174	8.673	2
NA18860	NA19175	4.672	1
NA18860	NA19197	2.656	1
NA18860	NA19199	2.656	1
NA18860	NA19200	2.19	1
NA18860	NA19201	4.025	1
NA18860	NA19202	11.142	3
NA18860	NA19206	2.54	1
NA18860	NA19213	6.217	2
NA18860	NA19221	4.027	1
NA18860	NA19224	4.582	1
NA18860	NA19225	4.026	1
NA18860	NA19237	11.759	2
NA18860	NA19238	3.133	1
NA18860	NA19240	3.156	1
NA18860	NA19248	4.027	1
NA18860	NA19249	8.512	2
NA18860	NA19256	6.153	2
NA18861	NA18873	2.538	1
NA18861	NA18878	4.36	1
NA18861	NA18917	4.361	1
NA18861	NA19092	3.444	1
NA18861	NA19097	5.546	1
NA18861	NA19100	9.701	2
NA18861	NA19117	6.145	2
NA18861	NA19129	3.59	1
NA18861	NA19143	4.973	1
NA18861	NA19148	4.246	1
NA18861	NA19150	2.355	1
NA18861	NA19174	7.912	2
NA18861	NA19186	4.361	1
NA18861	NA19198	4.057	1
NA18861	NA19201	5.546	1
NA18861	NA19206	3.059	1
NA18861	NA19213	6.5	1
NA18861	NA19225	3.175	1
NA18861	NA19237	9.018	2
NA18861	NA19249	9.835	2
NA18861	NA19256	3.174	1
NA18862	NA18486	2.038	1
NA18862	NA18506	2.538	1
NA18862	NA18518	3.074	1
NA18862	NA18520	7.661	2
NA18862	NA18854	3.279	1
NA18862	NA18861	3.077	1
NA18862	NA18867	6.047	2
NA18862	NA18873	6.947	2
NA18862	NA18874	5.54	2
NA18862	NA18878	10.862	3
NA18862	NA18879	3.096	1
NA18862	NA18906	7.619	2
NA18862	NA18912	6.698	2
NA18862	NA18913	7.053	3
NA18862	NA18917	9.658	2
NA18862	NA18924	2.355	1
NA18862	NA18925	2.355	1
NA18862	NA19093	3.034	1
NA18862	NA19096	3.074	1
NA18862	NA19097	3.096	1
NA18862	NA19098	6.739	2
NA18862	NA19100	3.216	1
NA18862	NA19101	7.904	2
NA18862	NA19109	3.078	1
NA18862	NA19113	9.658	2
NA18862	NA19116	7.399	3
NA18862	NA19117	4.395	2
NA18862	NA19120	5.53	2
NA18862	NA19123	13.222	3
NA18862	NA19128	3.079	1
NA18862	NA19129	2.306	1
NA18862	NA19130	11.072	3
NA18862	NA19132	8.59	2
NA18862	NA19137	3.033	1
NA18862	NA19142	6.371	2
NA18862	NA19143	9.102	2
NA18862	NA19144	4.5	1
NA18862	NA19147	2.482	1
NA18862	NA19148	2.482	1
NA18862	NA19149	5.601	2
NA18862	NA19150	2.357	1
NA18862	NA19151	3.001	1
NA18862	NA19154	3.078	1
NA18862	NA19159	3.017	1
NA18862	NA19161	3.079	1
NA18862	NA19173	3.079	1
NA18862	NA19174	5.794	2
NA18862	NA19175	9.658	2
NA18862	NA19185	7.141	2
NA18862	NA19186	3.096	1
NA18862	NA19197	2.524	1
NA18862	NA19199	7.661	1
NA18862	NA19201	3.079	1
NA18862	NA19202	3.063	1
NA18862	NA19205	13.025	3
NA18862	NA19206	12.235	1
NA18862	NA19207	9.931	3
NA18862	NA19213	3.034	1
NA18862	NA19221	10.137	2
NA18862	NA19236	3.772	1
NA18862	NA19237	8.037	2
NA18862	NA19238	5.148	2
NA18862	NA19240	2.07	1
NA18862	NA19248	10.226	2
NA18862	NA19249	12.521	3
NA18862	NA19256	11.216	1
NA18862	NA19257	8.201	3
NA18863	NA18485	17.51	4
NA18863	NA18486	6.063	2
NA18863	NA18487	13.631	3
NA18863	NA18497	5.547	1
NA18863	NA18498	2.203	1
NA18863	NA18499	9.98	2
NA18863	NA18500	5.564	1
NA18863	NA18501	3.614	1
NA18863	NA18502	9.336	1
NA18863	NA18505	4.36	1
NA18863	NA18506	13.099	3
NA18863	NA18507	2.539	1
NA18863	NA18517	5.547	1
NA18863	NA18518	6.53	1
NA18863	NA18520	10.527	2
NA18863	NA18521	10.577	2
NA18863	NA18853	19.512	5
NA18863	NA18854	9.777	3
NA18863	NA18860	9.733	2
NA18863	NA18861	582.536	173
NA18863	NA18862	548.557	154
NA18863	NA18865	9.589	2
NA18863	NA18867	11.339	3
NA18863	NA18868	6.552	2
NA18863	NA18870	5.603	2
NA18863	NA18872	8.312	2
NA18863	NA18873	4.913	2
NA18863	NA18874	7.085	2
NA18863	NA18875	10.556	2
NA18863	NA18877	6.399	2
NA18863	NA18878	8.103	2
NA18863	NA18879	9.802	2
NA18863	NA18881	7.543	2
NA18863	NA18906	10.087	2
NA18863	NA18909	4.975	1
NA18863	NA18911	9.573	2
NA18863	NA18912	4.026	1
NA18863	NA18913	10.935	3
NA18863	NA18914	5.176	2
NA18863	NA18916	3.589	1
NA18863	NA18917	13.404	3
NA18863	NA18923	3.191	1
NA18863	NA18924	6.38	2
NA18863	NA18925	10.561	2
NA18863	NA18930	4.361	1
NA18863	NA18935	6.535	1
NA18863	NA19092	3.444	1
NA18863	NA19093	5.547	1
NA18863	NA19094	6.535	1
NA18863	NA19095	9.589	2
NA18863	NA19096	9.507	2
NA18863	NA19097	9.59	2
NA18863	NA19098	11.059	1
NA18863	NA19099	9.556	2
NA18863	NA19100	13.866	3
NA18863	NA19101	5.547	1
NA18863	NA19102	2.038	1
NA18863	NA19103	7.088	2
NA18863	NA19107	5.037	1
NA18863	NA19108	9.408	2
NA18863	NA19109	14.007	3
NA18863	NA19113	9.572	2
NA18863	NA19114	6.533	1
NA18863	NA19115	10.559	2
NA18863	NA19116	4.394	2
NA18863	NA19117	17.674	5
NA18863	NA19118	4.359	1
NA18863	NA19119	5.06	1
NA18863	NA19120	12.024	3
NA18863	NA19121	10.967	2
NA18863	NA19123	5.547	1
NA18863	NA19127	8.798	3
NA18863	NA19128	4.975	1
NA18863	NA19129	5.762	1
NA18863	NA19130	12.043	3
NA18863	NA19132	11.059	1
NA18863	NA19137	9.104	2
NA18863	NA19138	11.388	3
NA18863	NA19139	12.587	3
NA18863	NA19140	5.649	2
NA18863	NA19141	11.252	3
NA18863	NA19142	13.853	3
NA18863	NA19143	20.68	5
NA18863	NA19144	9.572	2
NA18863	NA19145	19.495	4
NA18863	NA19146	17.063	4
NA18863	NA19147	11.443	3
NA18863	NA19148	10.915	3
NA18863	NA19149	6.883	2
NA18863	NA19150	2.357	1
NA18863	NA19151	9.572	2
NA18863	NA19152	10.561	2
NA18863	NA19153	4.025	1
NA18863	NA19154	8.266	2
NA18863	NA19159	5.039	1
NA18863	NA19160	10.986	2
NA18863	NA19161	12.706	3
NA18863	NA19171	4.026	1
NA18863	NA19172	2.544	1
NA18863	NA19173	5.547	1
NA18863	NA19174	12.192	3
NA18863	NA19175	9.573	2
NA18863	NA19176	7.098	2
NA18863	NA19177	8.383	2
NA18863	NA19184	10.561	2
NA18863	NA19185	7.164	2
NA18863	NA19186	10.578	2
NA18863	NA19189	4.025	1
NA18863	NA19190	7.004	2
NA18863	NA19191	9.127	3
NA18863	NA19197	4.704	2
NA18863	NA19199	5.239	2
NA18863	NA19201	5.547	1
NA18863	NA19202	3.063	1
NA18863	NA19203	10.443	3
NA18863	NA19204	8.948	2
NA18863	NA19205	10.953	1
NA18863	NA19206	3.059	1
NA18863	NA19207	13.378	2
NA18863	NA19208	11.188	3
NA18863	NA19209	9.591	3
NA18863	NA19210	4.025	1
NA18863	NA19211	7.086	2
NA18863	NA19213	7.643	2
NA18863	NA19214	6.09	2
NA18863	NA19215	9.707	2
NA18863	NA19221	9.566	3
NA18863	NA19223	8.074	2
NA18863	NA19224	5.564	1
NA18863	NA19225	10.73	2
NA18863	NA19235	8.054	2
NA18863	NA19236	11.665	3
NA18863	NA19237	17.495	4
NA18863	NA19238	10.661	3
NA18863	NA19239	3.444	1
NA18863	NA19240	11.061	3
NA18863	NA19247	5.545	1
NA18863	NA19248	6.382	2
NA18863	NA19249	10.562	2
NA18863	NA19256	7.199	2
NA18863	NA19257	3.098	1
NA18863	NA19258	9.085	2
NA18864	NA18497	2.193	1
NA18864	NA18499	2.357	1
NA18864	NA18507	6.494	1
NA18864	NA18521	11.647	3
NA18864	NA18522	2.967	1
NA18864	NA18523	9.452	2
NA18864	NA18853	3.354	1
NA18864	NA18856	3.069	1
NA18864	NA18860	3.569	1
NA18864	NA18861	4.47	1
NA18864	NA18870	2.353	1
NA18864	NA18874	10.619	2
NA18864	NA18875	4.072	1
NA18864	NA18881	9.724	2
NA18864	NA18907	2.605	1
NA18864	NA18908	3.467	1
NA18864	NA18911	5.692	1
NA18864	NA18916	6.493	1
NA18864	NA18924	4.026	1
NA18864	NA19093	3.153	1
NA18864	NA19095	4.223	1
NA18864	NA19096	2.676	1
NA18864	NA19097	6.576	2
NA18864	NA19099	4.025	1
NA18864	NA19100	10.527	2
NA18864	NA19102	4.025	1
NA18864	NA19107	10.545	2
NA18864	NA19108	3.022	1
NA18864	NA19109	4.069	1
NA18864	NA19113	4.072	1
NA18864	NA19115	6.222	2
NA18864	NA19120	5.686	1
NA18864	NA19121	4.066	1
NA18864	NA19122	6.474	1
NA18864	NA19132	5.689	1
NA18864	NA19140	2.967	1
NA18864	NA19142	6.459	2
NA18864	NA19144	5.692	1
NA18864	NA19150	2.967	1
NA18864	NA19151	2.967	1
NA18864	NA19171	2.967	1
NA18864	NA19172	14.97	3
NA18864	NA19173	5.324	2
NA18864	NA19174	4.026	1
NA18864	NA19175	2.087	1
NA18864	NA19176	10.892	2
NA18864	NA19184	2.369	1
NA18864	NA19186	2.369	1
NA18864	NA19198	6.485	1
NA18864	NA19202	2.421	1
NA18864	NA19207	4.026	1
NA18864	NA19210	6.491	1
NA18864	NA19223	2.194	1
NA18864	NA19224	2.291	1
NA18864	NA19225	5.313	2
NA18864	NA19248	2.217	1
NA18864	NA19249	2.217	1
NA18865	NA18486	6.106	2
NA18865	NA18487	6.399	2
NA18865	NA18499	2.356	1
NA18865	NA18501	5.749	2
NA18865	NA18502	6.504	1
NA18865	NA18506	4.026	1
NA18865	NA18507	2.082	1
NA18865	NA18517	6.236	1
NA18865	NA18520	4.025	1
NA18865	NA18854	2.041	1
NA18865	NA18859	2.246	1
NA18865	NA18862	2.373	1
NA18865	NA18867	4.025	1
NA18865	NA18872	6.567	2
NA18865	NA18873	2.374	1
NA18865	NA18874	4.025	1
NA18865	NA18877	6.502	2
NA18865	NA18878	9.654	2
NA18865	NA18879	6.519	2
NA18865	NA18906	8.335	2
NA18865	NA18909	2.356	1
NA18865	NA18911	9.573	2
NA18865	NA18912	4.027	1
NA18865	NA18913	2.356	1
NA18865	NA18916	4.121	2
NA18865	NA18917	10.262	2
NA18865	NA18923	2.094	1
NA18865	NA18924	6.38	2
NA18865	NA18925	8.474	3
NA18865	NA18930	6.381	2
NA18865	NA18935	5.547	1
NA18865	NA19092	3.073	1
NA18865	NA19093	2.083	1
NA18865	NA19097	10.279	2
NA18865	NA19098	6.462	2
NA18865	NA19100	12.361	3
NA18865	NA19101	5.555	1
NA18865	NA19109	9.064	2
NA18865	NA19113	11.654	3
NA18865	NA19116	2.356	1
NA18865	NA19117	11.654	3
NA18865	NA19118	3.88	1
NA18865	NA19120	10.262	2
NA18865	NA19123	6.233	1
NA18865	NA19128	4.975	1
NA18865	NA19129	2.226	1
NA18865	NA19130	4.992	1
NA18865	NA19132	13.363	2
NA18865	NA19137	6.402	2
NA18865	NA19142	10.274	2
NA18865	NA19143	10.632	3
NA18865	NA19144	12.343	3
NA18865	NA19147	8.6	3
NA18865	NA19148	6.371	2
NA18865	NA19149	2.374	1
NA18865	NA19150	2.356	1
NA18865	NA19151	10.261	2
NA18865	NA19154	6.381	2
NA18865	NA19159	2.356	1
NA18865	NA19161	11.805	3
NA18865	NA19173	6.237	1
NA18865	NA19174	10.79	3
NA18865	NA19175	6.381	2
NA18865	NA19185	2.374	1
NA18865	NA19186	10.279	2
NA18865	NA19198	2.041	1
NA18865	NA19199	4.026	1
NA18865	NA19200	3.036	1
NA18865	NA19201	6.382	2
NA18865	NA19202	6.382	2
NA18865	NA19205	2.369	1
NA18865	NA19207	6.254	1
NA18865	NA19213	8.156	2
NA18865	NA19214	10.258	2
NA18865	NA19221	6.385	2
NA18865	NA19224	6.254	1
NA18865	NA19237	10.264	2
NA18865	NA19238	5.037	1
NA18865	NA19248	6.382	2
NA18865	NA19249	6.383	2
NA18865	NA19256	4.025	1
NA18865	NA19257	2.491	1
NA18867	NA18486	8.871	3
NA18867	NA18498	8.404	2
NA18867	NA18506	17.984	5
NA18867	NA18518	7.573	2
NA18867	NA18520	4.025	1
NA18867	NA18854	4.486	1
NA18867	NA18855	4.44	1
NA18867	NA18859	4.027	1
NA18867	NA18873	4.026	1
NA18867	NA18874	4.025	1
NA18867	NA18878	11.285	2
NA18867	NA18879	6.518	2
NA18867	NA18881	4.993	1
NA18867	NA18906	5.038	1
NA18867	NA18912	4.35	1
NA18867	NA18913	2.07	1
NA18867	NA18917	9.002	2
NA18867	NA18924	6.503	2
NA18867	NA18925	10.55	3
NA18867	NA19092	2.353	1
NA18867	NA19096	3.106	1
NA18867	NA19097	9.064	2
NA18867	NA19100	9.063	2
NA18867	NA19101	3.106	1
NA18867	NA19109	9.573	2
NA18867	NA19113	16.441	3
NA18867	NA19116	2.038	1
NA18867	NA19117	6.064	2
NA18867	NA19118	3.106	1
NA18867	NA19120	11.316	3
NA18867	NA19123	3.106	1
NA18867	NA19128	4.975	1
NA18867	NA19129	3.106	1
NA18867	NA19130	4.975	1
NA18867	NA19131	2.355	1
NA18867	NA19132	5.038	1
NA18867	NA19137	10.948	2
NA18867	NA19142	9.063	2
NA18867	NA19143	4.025	1
NA18867	NA19144	7.132	2
NA18867	NA19147	6.743	2
NA18867	NA19148	10.769	3
NA18867	NA19149	2.245	1
NA18867	NA19151	4.026	1
NA18867	NA19154	4.026	1
NA18867	NA19161	9.074	2
NA18867	NA19173	5.046	1
NA18867	NA19174	6.52	2
NA18867	NA19175	4.025	1
NA18867	NA19185	4.109	1
NA18867	NA19186	13.18	3
NA18867	NA19197	2.276	1
NA18867	NA19205	2.353	1
NA18867	NA19206	4.026	1
NA18867	NA19207	5.048	1
NA18867	NA19213	4.025	1
NA18867	NA19214	4.026	1
NA18867	NA19221	16.049	4
NA18867	NA19224	7.349	2
NA18867	NA19225	7.859	2
NA18867	NA19226	4.119	1
NA18867	NA19236	6.523	2
NA18867	NA19237	13.353	2
NA18867	NA19238	7.107	2
NA18867	NA19240	8.616	2
NA18867	NA19248	7.796	2
NA18867	NA19249	9.85	3
NA18867	NA19256	4.026	1
NA18868	NA18485	6.096	2
NA18868	NA18486	6.063	2
NA18868	NA18487	9.25	3
NA18868	NA18497	7.354	1
NA18868	NA18498	7.354	1
NA18868	NA18499	7.097	2
NA18868	NA18500	5.039	1
NA18868	NA18501	3.403	1
NA18868	NA18505	3.191	1
NA18868	NA18506	13.047	4
NA18868	NA18507	5.866	2
NA18868	NA18517	13.173	3
NA18868	NA18518	3.156	1
NA18868	NA18520	4.025	1
NA18868	NA18521	7.447	2
NA18868	NA18856	3.034	1
NA18868	NA18859	7.305	2
NA18868	NA18862	2.526	1
NA18868	NA18865	8.33	2
NA18868	NA18867	9.322	3
NA18868	NA18870	2.449	1
NA18868	NA18872	4.026	1
NA18868	NA18873	7.18	2
NA18868	NA18874	7.099	2
NA18868	NA18875	7.182	2
NA18868	NA18877	4.026	1
NA18868	NA18878	5.714	2
NA18868	NA18879	4.027	1
NA18868	NA18881	3.067	1
NA18868	NA18906	5.039	1
NA18868	NA18911	7.217	2
NA18868	NA18913	4.688	2
NA18868	NA18914	5.137	2
NA18868	NA18916	4.026	1
NA18868	NA18917	4.025	1
NA18868	NA18924	7.591	2
NA18868	NA18925	10.749	3
NA18868	NA19094	3.156	1
NA18868	NA19095	9.068	2
NA18868	NA19097	9.07	2
NA18868	NA19100	12.609	2
NA18868	NA19101	5.043	1
NA18868	NA19102	2.038	1
NA18868	NA19103	7.06	2
NA18868	NA19107	4.026	1
NA18868	NA19108	4.026	1
NA18868	NA19109	4.028	1
NA18868	NA19113	9.068	2
NA18868	NA19114	3.159	1
NA18868	NA19115	9.07	2
NA18868	NA19116	5.009	2
NA18868	NA19117	6.064	2
NA18868	NA19118	5.042	1
NA18868	NA19120	14.124	4
NA18868	NA19121	3.156	1
NA18868	NA19122	6.1	2
NA18868	NA19123	5.042	1
NA18868	NA19127	8.359	2
NA18868	NA19129	3.156	1
NA18868	NA19132	4.178	1
NA18868	NA19137	4.025	1
NA18868	NA19138	5.166	2
NA18868	NA19139	11.077	3
NA18868	NA19140	3.034	1
NA18868	NA19141	11.933	3
NA18868	NA19142	12.798	3
NA18868	NA19143	7.303	2
NA18868	NA19144	8.204	2
NA18868	NA19145	4.025	1
NA18868	NA19146	4.028	1
NA18868	NA19147	2.482	1
NA18868	NA19148	6.508	2
NA18868	NA19149	2.492	1
NA18868	NA19151	9.069	2
NA18868	NA19152	7.183	2
NA18868	NA19153	4.026	1
NA18868	NA19154	4.026	1
NA18868	NA19160	6.698	1
NA18868	NA19161	7.184	2
NA18868	NA19171	4.028	1
NA18868	NA19172	4.314	1
NA18868	NA19173	5.042	1
NA18868	NA19174	4.026	1
NA18868	NA19175	8.361	2
NA18868	NA19176	2.038	1
NA18868	NA19177	4.027	1
NA18868	NA19184	4.028	1
NA18868	NA19186	7.183	2
NA18868	NA19189	6.74	2
NA18868	NA19190	6.477	2
NA18868	NA19191	10.721	3
NA18868	NA19197	5.559	2
NA18868	NA19199	3.035	1
NA18868	NA19201	3.343	1
NA18868	NA19202	6.5	2
NA18868	NA19203	2.492	1
NA18868	NA19205	5.042	1
NA18868	NA19206	5.042	1
NA18868	NA19207	4.179	1
NA18868	NA19208	7.06	2
NA18868	NA19209	9.554	3
NA18868	NA19210	4.025	1
NA18868	NA19211	4.028	1
NA18868	NA19213	4.025	1
NA18868	NA19214	9.489	2
NA18868	NA19215	9.492	2
NA18868	NA19221	8.544	3
NA18868	NA19222	2.043	1
NA18868	NA19223	5.558	2
NA18868	NA19224	5.039	1
NA18868	NA19226	3.032	1
NA18868	NA19235	5.042	1
NA18868	NA19237	9.07	2
NA18868	NA19238	2.07	1
NA18868	NA19239	3.067	1
NA18868	NA19240	5.137	2
NA18868	NA19248	7.059	2
NA18868	NA19249	4.027	1
NA18868	NA19256	4.026	1
NA18868	NA19258	7.181	2
NA18869	NA18485	11.689	2
NA18869	NA18486	11.823	3
NA18869	NA18487	9.491	2
NA18869	NA18497	7.663	1
NA18869	NA18498	9.316	1
NA18869	NA18499	9.681	2
NA18869	NA18500	5.625	1
NA18869	NA18501	3.827	1
NA18869	NA18505	3.616	1
NA18869	NA18506	14.142	4
NA18869	NA18507	17.878	3
NA18869	NA18515	17.349	3
NA18869	NA18516	5.555	1
NA18869	NA18517	15.685	3
NA18869	NA18518	10.198	2
NA18869	NA18520	4.025	1
NA18869	NA18521	13.354	2
NA18869	NA18522	4.683	1
NA18869	NA18853	3.043	1
NA18869	NA18854	4.486	1
NA18869	NA18855	4.441	1
NA18869	NA18859	4.026	1
NA18869	NA18862	2.505	1
NA18869	NA18863	12.077	3
NA18869	NA18865	7.905	2
NA18869	NA18867	343.171	104
NA18869	NA18868	515.793	152
NA18869	NA18870	9.542	3
NA18869	NA18871	3.043	1
NA18869	NA18872	11.622	3
NA18869	NA18873	7.18	2
NA18869	NA18874	4.025	1
NA18869	NA18875	9.491	2
NA18869	NA18876	7.404	1
NA18869	NA18877	4.026	1
NA18869	NA18878	11.516	2
NA18869	NA18879	6.522	2
NA18869	NA18881	5.134	1
NA18869	NA18906	7.396	1
NA18869	NA18907	2.48	1
NA18869	NA18908	5.548	2
NA18869	NA18909	5.73	1
NA18869	NA18911	9.753	2
NA18869	NA18912	4.35	1
NA18869	NA18913	11.194	3
NA18869	NA18914	13.85	3
NA18869	NA18915	2.625	1
NA18869	NA18916	4.026	1
NA18869	NA18917	10.562	2
NA18869	NA18924	9.971	3
NA18869	NA18925	14.02	4
NA18869	NA18930	2.556	1
NA18869	NA18933	16.277	3
NA18869	NA18935	14.167	3
NA18869	NA19092	2.686	1
NA18869	NA19093	3.192	1
NA18869	NA19094	5.307	1
NA18869	NA19095	13.353	2
NA18869	NA19096	3.106	1
NA18869	NA19097	11.688	2
NA18869	NA19100	11.423	2
NA18869	NA19101	3.623	1
NA18869	NA19102	2.07	1
NA18869	NA19103	4.025	1
NA18869	NA19107	9.574	2
NA18869	NA19108	9.408	2
NA18869	NA19109	11.687	2
NA18869	NA19113	16.132	3
NA18869	NA19114	5.729	1
NA18869	NA19115	11.414	2
NA18869	NA19116	5.043	2
NA18869	NA19117	6.096	2
NA18869	NA19118	5.73	1
NA18869	NA19119	5.305	1
NA18869	NA19120	17.65	4
NA18869	NA19121	5.73	1
NA18869	NA19122	14.97	2
NA18869	NA19123	7.387	1
NA18869	NA19127	10.279	2
NA18869	NA19128	4.975	1
NA18869	NA19129	5.729	1
NA18869	NA19130	4.975	1
NA18869	NA19131	2.623	1
NA18869	NA19132	6.535	1
NA18869	NA19137	4.025	1
NA18869	NA19138	9.414	2
NA18869	NA19139	13.446	3
NA18869	NA19140	3.034	1
NA18869	NA19141	11.671	3
NA18869	NA19142	15.154	3
NA18869	NA19143	4.025	1
NA18869	NA19144	8.629	2
NA18869	NA19145	4.025	1
NA18869	NA19146	4.027	1
NA18869	NA19147	6.917	2
NA18869	NA19148	10.944	3
NA18869	NA19149	6.551	2
NA18869	NA19151	9.333	2
NA18869	NA19152	11.424	2
NA18869	NA19153	4.027	1
NA18869	NA19154	4.027	1
NA18869	NA19159	2.311	1
NA18869	NA19160	7.008	2
NA18869	NA19161	15.514	3
NA18869	NA19171	4.026	1
NA18869	NA19172	4.314	1
NA18869	NA19173	9.327	1
NA18869	NA19174	12.25	3
NA18869	NA19175	11.412	2
NA18869	NA19176	15.752	5
NA18869	NA19177	4.025	1
NA18869	NA19184	6.779	2
NA18869	NA19186	11.695	2
NA18869	NA19189	11.627	2
NA18869	NA19190	12.241	3
NA18869	NA19191	6.098	2
NA18869	NA19197	2.492	1
NA18869	NA19202	5.077	1
NA18869	NA19203	6.533	2
NA18869	NA19204	4.026	1
NA18869	NA19205	5.729	1
NA18869	NA19206	5.305	1
NA18869	NA19207	7.672	1
NA18869	NA19208	4.025	1
NA18869	NA19209	18.45	5
NA18869	NA19210	4.025	1
NA18869	NA19211	14.552	4
NA18869	NA19213	7.639	2
NA18869	NA19214	9.065	2
NA18869	NA19215	9.493	2
NA18869	NA19221	6.47	2
NA18869	NA19222	9.01	2
NA18869	NA19223	7.801	2
NA18869	NA19224	5.464	1
NA18869	NA19225	3.616	1
NA18869	NA19226	7.151	2
NA18869	NA19235	13.759	2
NA18869	NA19236	2.752	1
NA18869	NA19237	16.318	2
NA18869	NA19238	7.075	2
NA18869	NA19239	13.928	3
NA18869	NA19240	17.146	3
NA18869	NA19247	7.394	1
NA18869	NA19248	4.025	1
NA18869	NA19249	7.068	2
NA18869	NA19256	4.026	1
NA18869	NA19258	9.086	2
NA18870	NA18486	4.693	2
NA18870	NA18497	2.623	1
NA18870	NA18498	2.623	1
NA18870	NA18499	2.7	1
NA18870	NA18500	2.966	1
NA18870	NA18502	2.966	1
NA18870	NA18505	3.473	1
NA18870	NA18506	10.944	3
NA18870	NA18507	6.882	2
NA18870	NA18517	2.623	1
NA18870	NA18518	4.438	1
NA18870	NA18521	2.19	1
NA18870	NA18854	4.025	1
NA18870	NA18855	4.438	1
NA18870	NA18861	3.115	1
NA18870	NA18862	2.449	1
NA18870	NA18865	2.556	1
NA18870	NA18867	6.681	2
NA18870	NA18872	602.644	172
NA18870	NA18873	2.514	1
NA18870	NA18875	2.514	1
NA18870	NA18878	2.449	1
NA18870	NA18909	3.467	1
NA18870	NA18911	3.927	1
NA18870	NA18913	6.063	2
NA18870	NA18914	2.038	1
NA18870	NA18916	6.065	2
NA18870	NA18917	2.514	1
NA18870	NA18925	4.437	1
NA18870	NA18935	4.435	1
NA18870	NA19092	2.623	1
NA18870	NA19094	4.025	1
NA18870	NA19095	2.623	1
NA18870	NA19097	4.28	1
NA18870	NA19099	2.078	1
NA18870	NA19101	3.015	1
NA18870	NA19102	2.07	1
NA18870	NA19108	2.436	1
NA18870	NA19113	4.468	1
NA18870	NA19114	5.638	2
NA18870	NA19115	5.715	2
NA18870	NA19116	2.087	1
NA18870	NA19117	2.07	1
NA18870	NA19118	2.623	1
NA18870	NA19120	6.523	2
NA18870	NA19122	10.115	3
NA18870	NA19123	2.623	1
NA18870	NA19127	2.623	1
NA18870	NA19131	2.623	1
NA18870	NA19137	3.468	1
NA18870	NA19138	2.013	1
NA18870	NA19139	5.568	2
NA18870	NA19142	2.699	1
NA18870	NA19143	5.21	2
NA18870	NA19146	4.025	1
NA18870	NA19147	6.932	2
NA18870	NA19148	10.912	3
NA18870	NA19149	8.99	3
NA18870	NA19151	10.115	3
NA18870	NA19152	2.515	1
NA18870	NA19154	6.54	2
NA18870	NA19161	4.025	1
NA18870	NA19173	2.7	1
NA18870	NA19175	5.138	2
NA18870	NA19176	6.509	2
NA18870	NA19177	2.515	1
NA18870	NA19189	6.648	2
NA18870	NA19190	2.498	1
NA18870	NA19191	2.087	1
NA18870	NA19197	6.474	2
NA18870	NA19198	3.593	1
NA18870	NA19201	3.467	1
NA18870	NA19202	2.7	1
NA18870	NA19203	6.476	2
NA18870	NA19205	2.623	1
NA18870	NA19206	2.623	1
NA18870	NA19209	12.056	4
NA18870	NA19211	6.648	2
NA18870	NA19214	6.091	2
NA18870	NA19215	3.152	1
NA18870	NA19221	6.47	2
NA18870	NA19223	4.639	2
NA18870	NA19224	8.687	2
NA18870	NA19225	8.687	2
NA18870	NA19235	9.236	3
NA18870	NA19236	2.515	1
NA18870	NA19237	2.623	1
NA18870	NA19238	6.063	2
NA18870	NA19240	6.063	2
NA18871	NA18485	4.287	1
NA18871	NA18486	6.288	2
NA18871	NA18487	2.308	1
NA18871	NA18497	4.202	1
